block,lam,train,test,learned_over_loc,perfect_over_loc,capture,pred_corr
A,10.0,congress-bills,DAWN,1.0248573916064787,1.0417909408473682,0.5948033497801496,0.9609187754270917
A,10.0,congress-bills,tags-math-sx,1.0910882796762027,1.1319030898951705,0.6905697186365745,0.9357869663349843
A,10.0,congress-bills,tags-ask-ubuntu,1.1434679225935547,1.1923896562998082,0.7457153640837275,0.9388590925291499
A,10.0,tags-math-sx,contact-primary-school,1.0394794971447865,1.1318799492854903,0.29935935946807424,0.7703583071842931
A,10.0,tags-math-sx,contact-high-school,0.9856469558218283,1.3149893580660719,-0.045566759036859444,0.3401681387813227
A,10.0,tags-math-sx,email-Enron,1.0386956802124134,1.80346655331272,0.04816090981369395,0.4816418570830723
A,10.0,tags-math-sx,email-Eu,1.257211689696918,1.6725121109900603,0.38246402628832316,0.8183807808249125
A,10.0,tags-math-sx,NDC-classes,1.8406444229376366,4.08325149712881,0.2726486709632551,0.6884657805040856
A,10.0,tags-math-sx,NDC-substances,1.6176541501124289,1.9382074303228396,0.6583343194157953,0.9204109246784524
A,10.0,tags-math-sx,DAWN,0.9976529718144862,1.0417909408473682,-0.05616117124727531,0.9728226180348953
A,10.0,tags-math-sx,congress-bills,1.014887150762444,1.066851977621039,0.22268826281900175,0.8422329987100537
A,10.0,tags-math-sx,tags-ask-ubuntu,1.1663856754140662,1.1923896562998082,0.8648369076286567,0.9774533576916585
A,10.0,tags-ask-ubuntu,contact-primary-school,1.0382017623935837,1.1318799492854903,0.289670739187847,0.7685927186939105
A,10.0,tags-ask-ubuntu,contact-high-school,0.984435551341026,1.3149893580660719,-0.04941261747550599,0.3393313403358699
A,10.0,tags-ask-ubuntu,email-Enron,1.0382386852919145,1.80346655331272,0.047592130791574504,0.4819480411042119
A,10.0,tags-ask-ubuntu,email-Eu,1.253741160699012,1.6725121109900603,0.37730348130899666,0.8198930699500833
A,10.0,tags-ask-ubuntu,NDC-classes,1.8410641041447726,4.08325149712881,0.2727847873999217,0.6981864212897411
A,10.0,tags-ask-ubuntu,NDC-substances,1.6125425446694606,1.9382074303228396,0.65288605149789,0.9212943537458561
A,10.0,tags-ask-ubuntu,DAWN,0.9965657618200284,1.0417909408473682,-0.08217661795445894,0.9725096423897179
A,10.0,tags-ask-ubuntu,congress-bills,1.0138392295773315,1.066851977621039,0.20701301696385682,0.8447692211254686
A,10.0,tags-ask-ubuntu,tags-math-sx,1.0951632061417325,1.1319030898951705,0.7214630545604584,0.9736056799696088
AB,0.1,contact-primary-school,contact-high-school,0.9978471918867,1.3149893580660719,-0.006834542368407302,0.3492506280320128
AB,0.1,contact-primary-school,email-Enron,0.8902881259472231,1.80346655331272,-0.1365481532497291,0.31270356079950423
AB,0.1,contact-primary-school,email-Eu,1.1501872534162616,1.6725121109900603,0.2233227490805461,0.7042535085638251
AB,0.1,contact-primary-school,NDC-classes,1.4481507588325566,4.08325149712881,0.14535004985804248,0.6064717498943011
AB,0.1,contact-primary-school,NDC-substances,1.5176501667468927,1.9382074303228396,0.5517438361885153,0.8602348890588251
AB,0.1,contact-primary-school,DAWN,0.9242251241860753,1.0417909408473682,-1.8131890375637862,0.9153651952628802
AB,0.1,contact-primary-school,congress-bills,1.0005964113603336,1.066851977621039,0.008921371985649656,0.6883287427287974
AB,0.1,contact-primary-school,tags-math-sx,1.1003370375699466,1.1319030898951705,0.760687544542657,0.9457457901528298
AB,0.1,contact-primary-school,tags-ask-ubuntu,1.192655746803967,1.1923896562998082,1.001383081134799,0.9426988909888757
AB,0.1,contact-high-school,contact-primary-school,1.033369535233329,1.1318799492854903,0.25302963349713964,0.6891628428248814
AB,0.1,contact-high-school,email-Enron,0.8085895677305686,1.80346655331272,-0.23823074088179486,0.20443321053561253
AB,0.1,contact-high-school,email-Eu,0.9986830466637461,1.6725121109900603,-0.001958259657681299,0.6009658738967817
AB,0.1,contact-high-school,NDC-classes,1.2933017591274472,4.08325149712881,0.09512741967386575,0.5637172854241864
AB,0.1,contact-high-school,NDC-substances,1.4506351762978529,1.9382074303228396,0.4803150793026529,0.8598703428045392
AB,0.1,contact-high-school,DAWN,0.874327114360129,1.0417909408473682,-3.007180099123928,0.9215748043828798
AB,0.1,contact-high-school,congress-bills,0.9436687533678066,1.066851977621039,-0.8426264807230673,0.32437226602065555
AB,0.1,contact-high-school,tags-math-sx,1.0793904973117996,1.1319030898951705,0.6018850458688639,0.9235783245613051
AB,0.1,contact-high-school,tags-ask-ubuntu,1.1461355195636653,1.1923896562998082,0.759580958634994,0.9356101240720756
AB,0.1,email-Enron,contact-primary-school,1.0493155760811985,1.1318799492854903,0.3739429408972659,0.6381791029887504
AB,0.1,email-Enron,contact-high-school,0.9548731936585679,1.3149893580660719,-0.1432645427086661,0.20890161271173752
AB,0.1,email-Enron,email-Eu,1.6722553421742916,1.6725121109900603,0.9996181945104444,0.8197250295804952
AB,0.1,email-Enron,NDC-classes,2.023100046995452,4.08325149712881,0.33182503858286766,0.7577392160745153
AB,0.1,email-Enron,NDC-substances,1.8164157539936763,1.9382074303228396,0.8701868346030318,0.939089878139949
AB,0.1,email-Enron,DAWN,1.0521537558438827,1.0417909408473682,1.2479679755084307,0.9252161391811226
AB,0.1,email-Enron,congress-bills,1.055908456983587,1.066851977621039,0.8363022153288113,0.7360151112851445
AB,0.1,email-Enron,tags-math-sx,1.1345460918832277,1.1319030898951705,1.0200374531798895,0.9551254147291418
AB,0.1,email-Enron,tags-ask-ubuntu,1.200268227683943,1.1923896562998082,1.0409511173088082,0.9622935123602663
AB,0.1,email-Eu,contact-primary-school,1.0625865942996684,1.1318799492854903,0.4745724777629582,0.7265981836891464
AB,0.1,email-Eu,contact-high-school,0.9784530890139214,1.3149893580660719,-0.06840520301501417,0.2824296442165939
AB,0.1,email-Eu,email-Enron,1.2619909897087043,1.80346655331272,0.3260757882559099,0.6561274990308746
AB,0.1,email-Eu,NDC-classes,1.8597692460853157,4.08325149712881,0.27885148094015405,0.7226149721308573
AB,0.1,email-Eu,NDC-substances,1.7805575244197454,1.9382074303228396,0.8319668968632592,0.9329875323873407
AB,0.1,email-Eu,DAWN,1.002647453732695,1.0417909408473682,0.06334994328948591,0.9447043255683291
AB,0.1,email-Eu,congress-bills,1.0331239736456672,1.066851977621039,0.49548233013293475,0.6828769770731693
AB,0.1,email-Eu,tags-math-sx,1.159145146555532,1.1319030898951705,1.2065308453502646,0.9613786112412521
AB,0.1,email-Eu,tags-ask-ubuntu,1.239471990531778,1.1923896562998082,1.2447238335859363,0.9636093247920957
AB,0.1,NDC-classes,contact-primary-school,1.0155179203480544,1.1318799492854903,0.11766701786077917,0.34341729690253675
AB,0.1,NDC-classes,contact-high-school,0.9309184945518352,1.3149893580660719,-0.2193137757805594,0.08873422552840843
AB,0.1,NDC-classes,email-Enron,1.8710293355033605,1.80346655331272,1.0840891035377598,0.6377580769532091
AB,0.1,NDC-classes,email-Eu,1.7133918703000823,1.6725121109900603,1.0607866514847437,0.6770856362374105
AB,0.1,NDC-classes,NDC-substances,1.9062165878521018,1.9382074303228396,0.965902164663384,0.9046235755042872
AB,0.1,NDC-classes,DAWN,1.1107994640659238,1.0417909408473682,2.651279483527142,0.8423421967312854
AB,0.1,NDC-classes,congress-bills,1.1458270592920201,1.066851977621039,2.181342489502163,0.7164960809639273
AB,0.1,NDC-classes,tags-math-sx,1.071150040743313,1.1319030898951705,0.5394114785321498,0.8190224493781035
AB,0.1,NDC-classes,tags-ask-ubuntu,1.0970825013493275,1.1923896562998082,0.5046139341194108,0.8597627447985968
AB,0.1,NDC-substances,contact-primary-school,1.0619061631020177,1.1318799492854903,0.4694130035491963,0.6090041148820753
AB,0.1,NDC-substances,contact-high-school,0.9809087221328288,1.3149893580660719,-0.060609278943216466,0.23771520158649498
AB,0.1,NDC-substances,email-Enron,1.6140188291721291,1.80346655331272,0.7642120591585405,0.7362049098556318
AB,0.1,NDC-substances,email-Eu,1.754394925741519,1.6725121109900603,1.1217566396401581,0.8217933475497363
AB,0.1,NDC-substances,NDC-classes,2.3891718449901216,4.08325149712881,0.4505541783677875,0.8083184116138745
AB,0.1,NDC-substances,DAWN,1.089503921473956,1.0417909408473682,2.1417063042645617,0.9455762643720685
AB,0.1,NDC-substances,congress-bills,1.090812733773091,1.066851977621039,1.358415068704136,0.8089101754164244
AB,0.1,NDC-substances,tags-math-sx,1.178791906941172,1.1319030898951705,1.355479292283951,0.9497272021422057
AB,0.1,NDC-substances,tags-ask-ubuntu,1.2549919891108725,1.1923896562998082,1.3253934437800996,0.9592335692830226
AB,0.1,DAWN,contact-primary-school,1.0359779238103517,1.1318799492854903,0.27280814108039747,0.7219158665803723
AB,0.1,DAWN,contact-high-school,0.9863552860300706,1.3149893580660719,-0.043318015737748475,0.3168876297017448
AB,0.1,DAWN,email-Enron,1.138344025021603,1.80346655331272,0.17218392533106186,0.5764830283985338
AB,0.1,DAWN,email-Eu,1.33521897915889,1.6725121109900603,0.4984579068254795,0.8487236476672577
AB,0.1,DAWN,NDC-classes,2.00306120910241,4.08325149712881,0.32532578352316766,0.726513530892533
AB,0.1,DAWN,NDC-substances,1.6551664999360214,1.9382074303228396,0.6983173216935373,0.9363517346565272
AB,0.1,DAWN,congress-bills,1.0379497649206788,1.066851977621039,0.5676685458103131,0.8871507345103514
AB,0.1,DAWN,tags-math-sx,1.1026972480084631,1.1319030898951705,0.778581063492003,0.9666619726059282
AB,0.1,DAWN,tags-ask-ubuntu,1.161398932598511,1.1923896562998082,0.8389168924289612,0.9715450157191728
AB,0.1,congress-bills,contact-primary-school,1.032424092415573,1.1318799492854903,0.2458606679123158,0.7157021824062427
AB,0.1,congress-bills,contact-high-school,0.976087166371707,1.3149893580660719,-0.07591632230088567,0.3036833527612838
AB,0.1,congress-bills,email-Enron,1.0171433127798626,1.80346655331272,0.021336685029613393,0.40823659877482615
AB,0.1,congress-bills,email-Eu,1.242383682160504,1.6725121109900603,0.3604153415225061,0.7589974994107227
AB,0.1,congress-bills,NDC-classes,2.171050101378626,4.08325149712881,0.37981011359895006,0.7640458363434591
AB,0.1,congress-bills,NDC-substances,1.6601541534950586,1.9382074303228396,0.7036334739620403,0.9180170076848139
AB,0.1,congress-bills,DAWN,1.0395570682850173,1.0417909408473682,0.9465464878977079,0.9537382156590154
AB,0.1,congress-bills,tags-math-sx,1.0880380383712367,1.1319030898951705,0.6674448524382908,0.9382039291327634
AB,0.1,congress-bills,tags-ask-ubuntu,1.1364282268122794,1.1923896562998082,0.7091245414965451,0.945319550140846
AB,0.1,tags-math-sx,contact-primary-school,1.0428187749882685,1.1318799492854903,0.32467994733282385,0.7722901873336476
AB,0.1,tags-math-sx,contact-high-school,0.987475464548784,1.3149893580660719,-0.03976177331231894,0.3405113925220191
AB,0.1,tags-math-sx,email-Enron,1.0336131260832444,1.80346655331272,0.041835127977208675,0.4756502649704911
AB,0.1,tags-math-sx,email-Eu,1.2632477302386413,1.6725121109900603,0.39143938962094343,0.8202184376875834
AB,0.1,tags-math-sx,NDC-classes,1.8511776552866988,4.08325149712881,0.2760649451007593,0.685974863465658
AB,0.1,tags-math-sx,NDC-substances,1.6194943067701972,1.9382074303228396,0.6602956731615605,0.9180409981353808
AB,0.1,tags-math-sx,DAWN,0.9955720773533902,1.0417909408473682,-0.10595412682336623,0.9721506679773488
AB,0.1,tags-math-sx,congress-bills,1.0221842506673475,1.066851977621039,0.3318413524443877,0.8484021509827809
AB,0.1,tags-math-sx,tags-ask-ubuntu,1.1740315355408717,1.1923896562998082,0.9045784419390597,0.9772531193441578
AB,0.1,tags-ask-ubuntu,contact-primary-school,1.0371587279141492,1.1318799492854903,0.2817617698177071,0.7651156647755688
AB,0.1,tags-ask-ubuntu,contact-high-school,0.9863954053015231,1.3149893580660719,-0.04319064866827396,0.34414921894116324
AB,0.1,tags-ask-ubuntu,email-Enron,1.054156259651031,1.80346655331272,0.06740325334980389,0.5077440397607174
AB,0.1,tags-ask-ubuntu,email-Eu,1.2681122570447738,1.6725121109900603,0.3986727564654022,0.834017734538105
AB,0.1,tags-ask-ubuntu,NDC-classes,1.814283716643803,4.08325149712881,0.2640990257856297,0.6975928042576476
AB,0.1,tags-ask-ubuntu,NDC-substances,1.6122574625402293,1.9382074303228396,0.6525821931825352,0.9265085402377619
AB,0.1,tags-ask-ubuntu,DAWN,0.9934732604597976,1.0417909408473682,-0.1561759416721402,0.9717701465257361
AB,0.1,tags-ask-ubuntu,congress-bills,1.0109667636642217,1.066851977621039,0.164045463641906,0.8012652368677233
AB,0.1,tags-ask-ubuntu,tags-math-sx,1.09856214863066,1.1319030898951705,0.747231537252023,0.9736216375062373
AB,1.0,contact-primary-school,contact-high-school,0.997798945801875,1.3149893580660719,-0.006987709717047982,0.3491646082695844
AB,1.0,contact-primary-school,email-Enron,0.8905506113176684,1.80346655331272,-0.13622146215180705,0.31280111005099126
AB,1.0,contact-primary-school,email-Eu,1.1502598078779462,1.6725121109900603,0.22343063481300945,0.7043130882097961
AB,1.0,contact-primary-school,NDC-classes,1.4485394452889708,4.08325149712881,0.1454761136763123,0.6065981569740884
AB,1.0,contact-primary-school,NDC-substances,1.517838429645399,1.9382074303228396,0.5519444985286565,0.8603577763254487
AB,1.0,contact-primary-school,DAWN,0.9244767555486028,1.0417909408473682,-1.8071678435579728,0.915505764814448
AB,1.0,contact-primary-school,congress-bills,1.0005142025516705,1.066851977621039,0.007691658047654014,0.6885361399111889
AB,1.0,contact-primary-school,tags-math-sx,1.1002742216665715,1.1319030898951705,0.7602113168559135,0.9457826318890735
AB,1.0,contact-primary-school,tags-ask-ubuntu,1.1925923275459682,1.1923896562998082,1.0010534414898282,0.9427534484538218
AB,1.0,contact-high-school,contact-primary-school,1.033274550194221,1.1318799492854903,0.2523093948283921,0.6896080635655475
AB,1.0,contact-high-school,email-Enron,0.8094881139557112,1.80346655331272,-0.23711240406809939,0.20480897032090986
AB,1.0,contact-high-school,email-Eu,0.9992407442132004,1.6725121109900603,-0.0011289845556562862,0.6012483524381574
AB,1.0,contact-high-school,NDC-classes,1.2945787613141126,4.08325149712881,0.09554159353800062,0.5640702914767384
AB,1.0,contact-high-school,NDC-substances,1.450917445216959,1.9382074303228396,0.48061593912318223,0.860104287448406
AB,1.0,contact-high-school,DAWN,0.8754081741836688,1.0417909408473682,-2.981311817586833,0.9221015903486296
AB,1.0,contact-high-school,congress-bills,0.9435073095581625,1.066851977621039,-0.8450414251329289,0.3256652094770487
AB,1.0,contact-high-school,tags-math-sx,1.0790668597259456,1.1319030898951705,0.5994314446218334,0.9237273861787054
AB,1.0,contact-high-school,tags-ask-ubuntu,1.145849363844845,1.1923896562998082,0.7580935828356716,0.9357624314778006
AB,1.0,email-Enron,contact-primary-school,1.0492697399146682,1.1318799492854903,0.3735953811144585,0.6378575194331135
AB,1.0,email-Enron,contact-high-school,0.9549273401243654,1.3149893580660719,-0.14309264335901845,0.20880743130469034
AB,1.0,email-Enron,email-Eu,1.6719576187554483,1.6725121109900603,0.9991754910795649,0.8197893661318857
AB,1.0,email-Enron,NDC-classes,2.023718223759162,4.08325149712881,0.3320255336655055,0.7580217410262745
AB,1.0,email-Enron,NDC-substances,1.8162812976356686,1.9382074303228396,0.8700435226299413,0.9391588563163324
AB,1.0,email-Enron,DAWN,1.0524008349995848,1.0417909408473682,1.253880241437176,0.9252536811880155
AB,1.0,email-Enron,congress-bills,1.0561356439137166,1.066851977621039,0.8397005729872402,0.7361969220477524
AB,1.0,email-Enron,tags-math-sx,1.1347289919062695,1.1319030898951705,1.0214240774294587,0.9550449095979546
AB,1.0,email-Enron,tags-ask-ubuntu,1.2003919783173027,1.1923896562998082,1.041594346449812,0.9622586279628157
AB,1.0,email-Eu,contact-primary-school,1.0625846371572145,1.1318799492854903,0.47455763742927226,0.7266004230434302
AB,1.0,email-Eu,contact-high-school,0.9784527297259985,1.3149893580660719,-0.06840634365012979,0.2824322567488991
AB,1.0,email-Eu,email-Enron,1.2619998129207721,1.80346655331272,0.32608676968635214,0.6561388056299514
AB,1.0,email-Eu,NDC-classes,1.8597493967439642,4.08325149712881,0.27884504314506336,0.7226132147059319
AB,1.0,email-Eu,NDC-substances,1.7805703634836907,1.9382074303228396,0.8319805815384498,0.9329882892426745
AB,1.0,email-Eu,DAWN,1.0026511465897632,1.0417909408473682,0.06343830830336836,0.9447054644100926
AB,1.0,email-Eu,congress-bills,1.0331100219073992,1.066851977621039,0.49527363416365316,0.682856196145091
AB,1.0,email-Eu,tags-math-sx,1.1591392431795504,1.1319030898951705,1.2064860899469885,0.9613795423721917
AB,1.0,email-Eu,tags-ask-ubuntu,1.2394674639576335,1.1923896562998082,1.2447003054283863,0.9636112397690993
AB,1.0,NDC-classes,contact-primary-school,1.015443870417556,1.1318799492854903,0.11710552287310495,0.3438974476188041
AB,1.0,NDC-classes,contact-high-school,0.9307953423196939,1.3149893580660719,-0.21970474845626323,0.08894038622539689
AB,1.0,NDC-classes,email-Enron,1.869904723967788,1.80346655331272,1.082689404283403,0.6382488670913182
AB,1.0,NDC-classes,email-Eu,1.7129053222230117,1.6725121109900603,1.0600631729493843,0.6776164545833402
AB,1.0,NDC-classes,NDC-substances,1.9050557454064323,1.9382074303228396,0.964664866377151,0.9046970205922797
AB,1.0,NDC-classes,DAWN,1.1104562658770982,1.0417909408473682,2.643067220728872,0.8425465209388037
AB,1.0,NDC-classes,congress-bills,1.1455340829153526,1.066851977621039,2.176960025630589,0.71630737044054
AB,1.0,NDC-classes,tags-math-sx,1.0708072657446464,1.1319030898951705,0.5368127903669289,0.819003272038518
AB,1.0,NDC-classes,tags-ask-ubuntu,1.0966224987829205,1.1923896562998082,0.5022229398463604,0.8597426006286553
AB,1.0,NDC-substances,contact-primary-school,1.0618968906324557,1.1318799492854903,0.4693426936225381,0.6090011555175858
AB,1.0,NDC-substances,contact-high-school,0.9808981746753791,1.3149893580660719,-0.06064276406637878,0.2377081814677526
AB,1.0,NDC-substances,email-Enron,1.61398136719161,1.80346655331272,0.7641654337198527,0.7362160045454469
AB,1.0,NDC-substances,email-Eu,1.7543576420859581,1.6725121109900603,1.1217012002585445,0.8217975131929158
AB,1.0,NDC-substances,NDC-classes,2.389182234738941,4.08325149712881,0.4505575481054911,0.8083242500359157
AB,1.0,NDC-substances,DAWN,1.0895063542226124,1.0417909408473682,2.141764516609323,0.9455813594306821
AB,1.0,NDC-substances,congress-bills,1.0908053543592258,1.066851977621039,1.3583046843276687,0.8089152819071986
AB,1.0,NDC-substances,tags-math-sx,1.178780659579251,1.1319030898951705,1.355394022394291,0.9497294576886225
AB,1.0,NDC-substances,tags-ask-ubuntu,1.254969931791019,1.1923896562998082,1.3252787945818125,0.9592364455535541
AB,1.0,DAWN,contact-primary-school,1.0359761211879428,1.1318799492854903,0.27279447241871946,0.7219156825362195
AB,1.0,DAWN,contact-high-school,0.9863547974627637,1.3149893580660719,-0.04331956679747298,0.3168894736394429
AB,1.0,DAWN,email-Enron,1.1383391082330687,1.80346655331272,0.17217780586222517,0.57648129185762
AB,1.0,DAWN,email-Eu,1.3352097374523748,1.6725121109900603,0.4984441647584384,0.8487221677107205
AB,1.0,DAWN,NDC-classes,2.003052845559147,4.08325149712881,0.3253230709506543,0.7265137798039146
AB,1.0,DAWN,NDC-substances,1.6551581502577601,1.9382074303228396,0.6983084220856347,0.9363518002047257
AB,1.0,DAWN,congress-bills,1.037946879506203,1.066851977621039,0.5676253845669442,0.8871466133762647
AB,1.0,DAWN,tags-math-sx,1.1026931182850122,1.1319030898951705,0.7785497547224035,0.9666618086516497
AB,1.0,DAWN,tags-ask-ubuntu,1.161392913574815,1.1923896562998082,0.8388856068400585,0.9715447320087748
AB,1.0,congress-bills,contact-primary-school,1.032424239454374,1.1318799492854903,0.24586178285663987,0.7157035019522611
AB,1.0,congress-bills,contact-high-school,0.9760878441423654,1.3149893580660719,-0.07591417057530823,0.30368582924934945
AB,1.0,congress-bills,email-Enron,1.0171454585551245,1.80346655331272,0.021339355676267036,0.408241318378935
AB,1.0,congress-bills,email-Eu,1.2423869761990942,1.6725121109900603,0.3604202396329435,0.7590031029317917
AB,1.0,congress-bills,NDC-classes,2.171042765357879,4.08325149712881,0.3798077342858276,0.7640468799606329
AB,1.0,congress-bills,NDC-substances,1.6601530776068507,1.9382074303228396,0.7036323272132798,0.9180178188627367
AB,1.0,congress-bills,DAWN,1.0395559047288514,1.0417909408473682,0.9465186455916419,0.9537398007725623
AB,1.0,congress-bills,tags-math-sx,1.0880380896495154,1.1319030898951705,0.6674452411955123,0.9382044809441711
AB,1.0,congress-bills,tags-ask-ubuntu,1.1364279059134814,1.1923896562998082,0.7091228735337027,0.9453197139639722
AB,1.0,tags-math-sx,contact-primary-school,1.0428157663104298,1.1318799492854903,0.3246571335703456,0.7722790307897286
AB,1.0,tags-math-sx,contact-high-school,0.9874747511627441,1.3149893580660719,-0.03976403810641957,0.3405041069439246
AB,1.0,tags-math-sx,email-Enron,1.0336603499394559,1.80346655331272,0.04189390311354357,0.47570011736369167
AB,1.0,tags-math-sx,email-Eu,1.2632768398313377,1.6725121109900603,0.3914826744811275,0.820241371129834
AB,1.0,tags-math-sx,NDC-classes,1.8511821960505415,4.08325149712881,0.2760664178200126,0.6859853575211904
AB,1.0,tags-math-sx,NDC-substances,1.6195055293695837,1.9382074303228396,0.6603076349079972,0.9180513122305985
AB,1.0,tags-math-sx,DAWN,0.9955831815984661,1.0417909408473682,-0.10568841744112105,0.9721559031343615
AB,1.0,tags-math-sx,congress-bills,1.0221790471408625,1.066851977621039,0.33176351590655895,0.8483829879799974
AB,1.0,tags-math-sx,tags-ask-ubuntu,1.1740285160251402,1.1923896562998082,0.9045627471465769,0.9772538700720508
AB,1.0,tags-ask-ubuntu,contact-primary-school,1.0371581755226809,1.1318799492854903,0.28175758122443467,0.7651115748393925
AB,1.0,tags-ask-ubuntu,contact-high-school,0.9863961135885649,1.3149893580660719,-0.043188400062015825,0.3441482303392674
AB,1.0,tags-ask-ubuntu,email-Enron,1.054172129680536,1.80346655331272,0.06742300529770957,0.5077615054907522
AB,1.0,tags-ask-ubuntu,email-Eu,1.2681221895450645,1.6725121109900603,0.398687525716585,0.8340243022369009
AB,1.0,tags-ask-ubuntu,NDC-classes,1.8142780199991098,4.08325149712881,0.2640971781761504,0.6975951005323798
AB,1.0,tags-ask-ubuntu,NDC-substances,1.6122609777306767,1.9382074303228396,0.6525859398917744,0.9265116295755805
AB,1.0,tags-ask-ubuntu,DAWN,0.9934758869934757,1.0417909408473682,-0.1561130923171161,0.971770832185582
AB,1.0,tags-ask-ubuntu,congress-bills,1.010964169145339,1.066851977621039,0.16400665373717388,0.8012478634304299
AB,1.0,tags-ask-ubuntu,tags-math-sx,1.0985617567639425,1.1319030898951705,0.7472285663836541,0.9736213283193796
AB,10.0,contact-primary-school,contact-high-school,0.9973822973906895,1.3149893580660719,-0.008310447773163828,0.3484455924173116
AB,10.0,contact-primary-school,email-Enron,0.8928185320208568,1.80346655331272,-0.13339879244161482,0.31366172829132066
AB,10.0,contact-primary-school,email-Eu,1.150879147773421,1.6725121109900603,0.22435156974541243,0.7048203521501349
AB,10.0,contact-primary-school,NDC-classes,1.452010330735866,4.08325149712881,0.14660183613201447,0.6077463725141109
AB,10.0,contact-primary-school,NDC-substances,1.519598669764362,1.9382074303228396,0.5538206722425624,0.8614752883459114
AB,10.0,contact-primary-school,DAWN,0.9266569627371573,1.0417909408473682,-1.7549984703792927,0.9167303397412748
AB,10.0,contact-primary-school,congress-bills,0.9997632787799134,1.066851977621039,-0.0035409755778422446,0.6899819867241429
AB,10.0,contact-primary-school,tags-math-sx,1.0997854713004553,1.1319030898951705,0.7565059422016532,0.9460920101991326
AB,10.0,contact-primary-school,tags-ask-ubuntu,1.1920843834329782,1.1923896562998082,0.9984132573824328,0.943242496270304
AB,10.0,contact-high-school,contact-primary-school,1.032454361457579,1.1318799492854903,0.24609018757902767,0.6929156575308816
AB,10.0,contact-high-school,email-Enron,0.8167547872779884,1.80346655331272,-0.22806825245741127,0.20783589757214396
AB,10.0,contact-high-school,email-Eu,1.0034258765837454,1.6725121109900603,0.005094148533179374,0.6031954216153306
AB,10.0,contact-high-school,NDC-classes,1.305458255514191,4.08325149712881,0.09907017179709156,0.567056385958033
AB,10.0,contact-high-school,NDC-substances,1.4531923270648444,1.9382074303228396,0.4830406500925917,0.8619773206400408
AB,10.0,contact-high-school,DAWN,0.8843312684312762,1.0417909408473682,-2.7677943885297336,0.9264020301040355
AB,10.0,contact-high-school,congress-bills,0.942167807782593,1.066851977621039,-0.8650782561024283,0.3366348436703293
AB,10.0,contact-high-school,tags-math-sx,1.076320790480136,1.1319030898951705,0.5786126052148711,0.9248463611529473
AB,10.0,contact-high-school,tags-ask-ubuntu,1.1433894032370966,1.1923896562998082,0.7453072373789543,0.9369360367666631
AB,10.0,email-Enron,contact-primary-school,1.0487896421672156,1.1318799492854903,0.36995496610024503,0.6351440499568792
AB,10.0,email-Enron,contact-high-school,0.9554300579726223,1.3149893580660719,-0.1414966597634349,0.2081400004568259
AB,10.0,email-Enron,email-Eu,1.6688893470498678,1.6725121109900603,0.9946130874359138,0.8203249220548905
AB,10.0,email-Enron,NDC-classes,2.0291675004028,4.08325149712881,0.33379291353987267,0.7605730222908031
AB,10.0,email-Enron,NDC-substances,1.8149328167767114,1.9382074303228396,0.8686062276188655,0.9398027914257369
AB,10.0,email-Enron,DAWN,1.0544891113231538,1.0417909408473682,1.3038498348760015,0.925678224581873
AB,10.0,email-Enron,congress-bills,1.0578412095335619,1.066851977621039,0.8652131409102645,0.73766108482849
AB,10.0,email-Enron,tags-math-sx,1.1360714659762936,1.1319030898951705,1.0316018076940872,0.9544296882615225
AB,10.0,email-Enron,tags-ask-ubuntu,1.2012074175730503,1.1923896562998082,1.045832824086452,0.9620443267476773
AB,10.0,email-Eu,contact-primary-school,1.0625651102414837,1.1318799492854903,0.47440957158729546,0.7266210215053651
AB,10.0,email-Eu,contact-high-school,0.9784499267170137,1.3149893580660719,-0.06841524239198576,0.2824587209687536
AB,10.0,email-Eu,email-Enron,1.262084369202689,1.80346655331272,0.32619200901656237,0.6562477439697741
AB,10.0,email-Eu,NDC-classes,1.8595576461625278,4.08325149712881,0.2787828521166588,0.722597307850501
AB,10.0,email-Eu,NDC-substances,1.780697012434124,1.9382074303228396,0.8321155718895598,0.9329962230804292
AB,10.0,email-Eu,DAWN,1.0026894474921801,1.0417909408473682,0.0643547964618152,0.9447168306470273
AB,10.0,email-Eu,congress-bills,1.0329747682363846,1.066851977621039,0.4932504528632982,0.6826555172196208
AB,10.0,email-Eu,tags-math-sx,1.1590831408772144,1.1319030898951705,1.2060607602418196,0.961388694098964
AB,10.0,email-Eu,tags-ask-ubuntu,1.2394245571583997,1.1923896562998082,1.2444772851264687,0.963630253327714
AB,10.0,NDC-classes,contact-primary-school,1.0146254911843229,1.1318799492854903,0.11090003646166102,0.34823614018363036
AB,10.0,NDC-classes,contact-high-school,0.9295695676570226,1.3149893580660719,-0.22359622806115242,0.09067942606801477
AB,10.0,NDC-classes,email-Enron,1.8584405830909618,1.80346655331272,1.068421055676284,0.6424326777304311
AB,10.0,NDC-classes,email-Eu,1.7077564386209065,1.6725121109900603,1.0524069783352454,0.6821578985525242
AB,10.0,NDC-classes,NDC-substances,1.8940572033362097,1.9382074303228396,0.9529419342037851,0.9052806907415731
AB,10.0,NDC-classes,DAWN,1.107288968492019,1.0417909408473682,2.567278130537125,0.8443650132091596
AB,10.0,NDC-classes,congress-bills,1.1426472347521237,1.066851977621039,2.13377733656201,0.7148670481764362
AB,10.0,NDC-classes,tags-math-sx,1.0674856767777756,1.1319030898951705,0.511630749752789,0.818819945995665
