block,train,test,perfect_over_loc,ridge_over_loc,ridge_capture,ridge_corr,gbt_over_loc,gbt_capture,gbt_corr,paired_diff
AB,congress-bills,email-Eu,1.6725121109900603,1.2423869761990942,0.3604202396329435,0.7590031029317917,1.3850100102537952,0.5724952814410887,0.7855348793074323,0.21207504180814524
AB,congress-bills,NDC-classes,4.08325149712881,2.171042765357879,0.3798077342858276,0.7640468799606329,1.2661780491988714,0.08633030728980175,0.4419235831534145,-0.29347742699602586
AB,congress-bills,NDC-substances,1.9382074303228396,1.6601530776068507,0.7036323272132798,0.9180178188627367,1.7429107391853975,0.791840604939315,0.9123092388096878,0.08820827772603512
AB,congress-bills,DAWN,1.0417909408473682,1.0395559047288514,0.9465186455916419,0.9537398007725623,1.105604233667582,2.5269647326983398,0.8649631219243251,1.5804460871066979
AB,congress-bills,tags-math-sx,1.1319030898951705,1.0880380896495154,0.6674452411955123,0.9382044809441711,1.0768800705680655,0.5828526885091592,0.8467053716292926,-0.08459255268635313
AB,congress-bills,tags-ask-ubuntu,1.1923896562998082,1.1364279059134814,0.7091228735337027,0.9453197139639722,1.0949498789645584,0.493529022249483,0.8633727469701156,-0.21559385128421976
AB,tags-math-sx,contact-primary-school,1.1318799492854903,1.0428157663104298,0.3246571335703456,0.7722790307897286,1.0362902824480935,0.2751766484951647,0.6917092420800575,-0.04948048507518088
AB,tags-math-sx,contact-high-school,1.3149893580660719,0.9874747511627441,-0.03976403810641957,0.3405041069439246,1.0118651500681404,0.03766841566009843,0.32271804000936133,0.077432453766518
AB,tags-math-sx,email-Enron,1.80346655331272,1.0336603499394559,0.04189390311354357,0.47570011736369167,1.2378629096309495,0.2960458137930354,0.6428301496970251,0.25415191067949183
AB,tags-math-sx,email-Eu,1.6725121109900603,1.2632768398313377,0.3914826744811275,0.820241371129834,1.27147250602138,0.403669319236085,0.8257269158493068,0.01218664475495751
AB,tags-math-sx,NDC-classes,4.08325149712881,1.8511821960505415,0.2760664178200126,0.6859853575211904,1.7463645904433962,0.2420706164055793,0.7133734347482258,-0.03399580141443331
AB,tags-math-sx,NDC-substances,1.9382074303228396,1.6195055293695837,0.6603076349079972,0.9180513122305985,1.7349002971257228,0.7833025761401631,0.951360292300357,0.12299494123216592
AB,tags-math-sx,DAWN,1.0417909408473682,0.9955831815984661,-0.10568841744112105,0.9721559031343615,1.0332824987663773,0.7964046296046311,0.9748190247316109,0.9020930470457521
AB,tags-math-sx,congress-bills,1.066851977621039,1.0221790471408625,0.33176351590655895,0.8483829879799974,1.0407815516196424,0.6100276023368977,0.8168379091409815,0.27826408643033873
AB,tags-math-sx,tags-ask-ubuntu,1.1923896562998082,1.1740285160251402,0.9045627471465769,0.9772538700720508,1.2042688239354242,1.0617453550470732,0.9838544387941937,0.15718260790049632
AB,tags-ask-ubuntu,contact-primary-school,1.1318799492854903,1.0371581755226809,0.28175758122443467,0.7651115748393925,1.030179571396633,0.22884124205493225,0.6332062698029395,-0.05291633916950242
AB,tags-ask-ubuntu,contact-high-school,1.3149893580660719,0.9863961135885649,-0.043188400062015825,0.3441482303392674,1.0210097246937884,0.06669979209069465,0.34162142748779517,0.10988819215271048
AB,tags-ask-ubuntu,email-Enron,1.80346655331272,1.054172129680536,0.06742300529770957,0.5077615054907522,1.17788985295985,0.22140293485323576,0.5923047466190878,0.1539799295555262
AB,tags-ask-ubuntu,email-Eu,1.6725121109900603,1.2681221895450645,0.398687525716585,0.8340243022369009,1.287921976550256,0.42812905796801565,0.8253142577698713,0.029441532251430647
AB,tags-ask-ubuntu,NDC-classes,4.08325149712881,1.8142780199991098,0.2640971781761504,0.6975951005323798,2.057788095841575,0.3430755151912227,0.7780484716560382,0.07897833701507229
AB,tags-ask-ubuntu,NDC-substances,1.9382074303228396,1.6122609777306767,0.6525859398917744,0.9265116295755805,1.804502773363648,0.8574892367744482,0.9459773612455462,0.20490329688267384
AB,tags-ask-ubuntu,DAWN,1.0417909408473682,0.9934758869934757,-0.1561130923171161,0.971770832185582,1.0256832623480938,0.6145653059570017,0.9704271264594488,0.7706783982741178
AB,tags-ask-ubuntu,congress-bills,1.066851977621039,1.010964169145339,0.16400665373717388,0.8012478634304299,1.0284077909002216,0.42493568494346806,0.7945544937714942,0.2609290312062942
AB,tags-ask-ubuntu,tags-math-sx,1.1319030898951705,1.0985617567639425,0.7472285663836541,0.9736213283193796,1.1099088734728302,0.8332547293636551,0.9823882007732005,0.08602616298000099
ABC,contact-primary-school,contact-high-school,1.3149893580660719,0.9995494786350118,-0.0014302748758062563,0.3523781722754214,0.9950201133501029,-0.01580969808145883,0.22501091078542046,-0.014379423205652574
ABC,contact-primary-school,email-Enron,1.80346655331272,0.9334031399868764,-0.0828869101502016,0.34892975538739,1.070854394087363,0.08818586635028906,0.5142812628057896,0.17107277650049066
ABC,contact-primary-school,email-Eu,1.6725121109900603,1.2243857648627465,0.3336531211793492,0.7416283817511009,1.272905949008379,0.40580079458585766,0.8238044331609585,0.07214767340650846
ABC,contact-primary-school,NDC-classes,4.08325149712881,1.6294726288250538,0.2041587036968059,0.6407909238043678,1.154848003885726,0.05022230720715577,0.5648357389373816,-0.15393639648965013
ABC,contact-primary-school,NDC-substances,1.9382074303228396,1.5520881855383464,0.5884500246905648,0.8641917293937027,1.3571261641657584,0.3806473415403141,0.875812415521483,-0.20780268315025074
ABC,contact-primary-school,DAWN,1.0417909408473682,0.957765209388837,-1.0106207171888235,0.9184596875297847,1.045637592862471,1.0920451164081666,0.8778019013857495,2.10266583359699
ABC,contact-primary-school,congress-bills,1.066851977621039,1.0260345569050222,0.389435852632561,0.8069469003590527,0.9983133947689464,-0.025228950452511084,0.3556519820911974,-0.41466480308507203
ABC,contact-primary-school,tags-math-sx,1.1319030898951705,1.1189307119308411,0.9016522056106561,0.9502750534750137,1.0660593626587023,0.5008174009509762,0.8481103642189715,-0.4008348046596799
ABC,contact-primary-school,tags-ask-ubuntu,1.1923896562998082,1.203456939440185,1.0575253542899952,0.9438951424004265,1.0944595632829368,0.490980466931844,0.8687391936816762,-0.5665448873581511
ABC,contact-high-school,contact-primary-school,1.1318799492854903,1.033435649098236,0.2535309520468142,0.6680596947028049,1.048988198837664,0.3714605525940531,0.6978599497342177,0.11792960054723889
ABC,contact-high-school,email-Enron,1.80346655331272,0.8989523592116088,-0.1257645889200594,0.285525933429547,1.1416548020031738,0.17630454114004648,0.49844491623885695,0.3020691300601059
ABC,contact-high-school,email-Eu,1.6725121109900603,1.1350299988888015,0.20078448652770398,0.6948342731686974,1.0640141120200637,0.09518655645594733,0.6626063482003812,-0.10559793007175665
ABC,contact-high-school,NDC-classes,4.08325149712881,1.650374296536904,0.21093780288197264,0.6428516607237056,1.5969183917339822,0.19360029251257818,0.6845060547832267,-0.01733751036939446
ABC,contact-high-school,NDC-substances,1.9382074303228396,1.4925381789681678,0.5249779132517466,0.8684449311593168,1.2687913248672833,0.2864945599234825,0.7975707265977363,-0.2384833533282641
ABC,contact-high-school,DAWN,1.0417909408473682,0.9359604440764921,-1.5323788989914717,0.9282735176032005,1.0170313467522405,0.40753681077541565,0.8612869428316284,1.9399157097668873
ABC,contact-high-school,congress-bills,1.066851977621039,0.9903453971564342,-0.14441761017593865,0.5943677167266878,0.9698396790786337,-0.4511507661349209,0.12237252457042068,-0.3067331559589822
ABC,contact-high-school,tags-math-sx,1.1319030898951705,1.1016317441714933,0.7705031341742243,0.9323929969786742,1.0148974469238423,0.11294236500207847,0.7714256990593585,-0.6575607691721459
ABC,contact-high-school,tags-ask-ubuntu,1.1923896562998082,1.153336193349288,0.7970085102202084,0.9380679890644791,1.040642278286545,0.2112498097257919,0.8114811977129295,-0.5857587004944165
ABC,email-Enron,contact-primary-school,1.1318799492854903,1.0496400705093936,0.37640346980975875,0.6743901026817114,1.013131325064335,0.09957029203816765,0.45581534672242524,-0.2768331777715911
ABC,email-Enron,contact-high-school,1.3149893580660719,0.960571044278997,-0.1251755169224874,0.23620704815685056,0.997033961624488,-0.009416312962833052,0.26090173350469686,0.11575920395965436
ABC,email-Enron,email-Eu,1.6725121109900603,1.6731762872651375,1.000987604928184,0.8202107466994388,1.2671487252481544,0.3972400212315326,0.567341668441063,-0.6037475836966515
ABC,email-Enron,NDC-classes,4.08325149712881,2.019465131898658,0.33064611590978094,0.7570007343036573,2.865328611333258,0.6049874987720892,0.825759611557301,0.2743413828623083
ABC,email-Enron,NDC-substances,1.9382074303228396,1.802842002395606,0.8557190834859899,0.938562050156396,1.353493934016278,0.3767758840863579,0.6499157684752609,-0.478943199399632
ABC,email-Enron,DAWN,1.0417909408473682,1.0336694741974806,0.8056644218767544,0.9291236419411071,1.079448006955452,1.9010820370284907,0.11466584756128986,1.0954176151517363
ABC,email-Enron,congress-bills,1.066851977621039,1.0412240301797286,0.6166463827504636,0.7383881660855593,1.0475531675675007,0.7113202819079394,0.11970684928107231,0.09467389915747582
ABC,email-Enron,tags-math-sx,1.1319030898951705,1.1237592900455657,0.9382592185211353,0.9607419483057544,1.0143865706320334,0.10906924654659027,0.17937939257195873,-0.829189971974545
ABC,email-Enron,tags-ask-ubuntu,1.1923896562998082,1.1901866525099314,0.9885492607438116,0.9660239342968263,1.0183004190635723,0.09512163707519714,0.3461661708246133,-0.8934276236686144
ABC,email-Eu,contact-primary-school,1.1318799492854903,1.0600175095449431,0.4550919974576178,0.777917493366416,1.029182776108755,0.22128288846685074,0.6721478815302913,-0.23380910899076707
ABC,email-Eu,contact-high-school,1.3149893580660719,0.986847871119837,-0.04175420071621677,0.3340556370768543,1.0322832864679294,0.10249008622430263,0.07389777880691206,0.14424428694051938
ABC,email-Eu,email-Enron,1.80346655331272,1.2416225084226142,0.30072503631469955,0.65291680655096,1.306412669300308,0.3813633162910865,0.6750470511956493,0.08063827997638695
ABC,email-Eu,NDC-classes,4.08325149712881,1.8119663289867098,0.263347420650839,0.7192546697162534,2.433278820187389,0.46485952298153077,0.8360629850377,0.20151210233069178
ABC,email-Eu,NDC-substances,1.9382074303228396,1.7243698482995617,0.7720785669436707,0.9304688282931962,1.8667708344779002,0.923858420285205,0.935940242192417,0.15177985334153432
ABC,email-Eu,DAWN,1.0417909408473682,0.933262228658266,-1.5969434999197143,0.9362393500746268,1.1270360818877951,3.0397995190336853,0.9180158076910274,4.6367430189534
ABC,email-Eu,congress-bills,1.066851977621039,0.9852297629128765,-0.22093941888826343,0.6391153266284018,1.074005825999941,1.1070102730461424,0.6622413344240977,1.3279496919344058
ABC,email-Eu,tags-math-sx,1.1319030898951705,1.107722676311411,0.8166804613676841,0.9584060329901998,1.1735829672064684,1.3159886348714256,0.9360634336194344,0.49930817350374146
ABC,email-Eu,tags-ask-ubuntu,1.1923896562998082,1.1892477843760663,0.9836692263806229,0.9630192113910349,1.233778878409474,1.2151322628549608,0.9260371166809034,0.23146303647433786
ABC,NDC-classes,contact-primary-school,1.1318799492854903,1.0148398585652467,0.11252551009950558,0.26418099511309007,1.0388954017683172,0.29493036643589715,0.3659688406680349,0.18240485633639159
ABC,NDC-classes,contact-high-school,1.3149893580660719,0.9085754014768274,-0.290246626376487,0.01822060125051056,1.021607987144529,0.06859910213219479,0.32145577283060767,0.3588457285086818
ABC,NDC-classes,email-Enron,1.80346655331272,1.8972182007980964,1.1166839454596276,0.6214993637723194,1.3322666385845245,0.41354134433422,0.6078071088575842,-0.7031426011254076
ABC,NDC-classes,email-Eu,1.6725121109900603,1.7171736552813126,1.0664100223050295,0.6539256307064353,1.3261064655329224,0.4849079447102214,0.5914040275380898,-0.5815020775948081
ABC,NDC-classes,NDC-substances,1.9382074303228396,1.9245683092748647,0.9854625740458252,0.8955705080828975,1.4208684403388059,0.44858783541501474,0.7308430423248716,-0.5368747386308104
ABC,NDC-classes,DAWN,1.0417909408473682,1.1037767720285798,2.4832360775891726,0.7721671382656923,1.1445334717573792,3.4584881035642234,0.15661964173322354,0.9752520259750508
ABC,NDC-classes,congress-bills,1.066851977621039,1.1669055561226405,2.496643510963445,0.641040821705394,1.1390060756110636,2.079311346614778,0.3237854784602735,-0.41733216434866716
ABC,NDC-classes,tags-math-sx,1.1319030898951705,1.0654634245424002,0.49629940128337385,0.7429122691835663,1.0768555349353175,0.5826666759391166,0.10790101543161604,0.08636727465574273
ABC,NDC-classes,tags-ask-ubuntu,1.1923896562998082,1.0878904430931973,0.45683559492530207,0.8076208776305982,1.0829202362240424,0.4310015300137791,0.32458732977367283,-0.025834064911522958
ABC,NDC-substances,contact-primary-school,1.1318799492854903,1.0618182794361615,0.4687466121353964,0.6139094277740873,1.0097326157055861,0.07379905556770598,0.5807535279321746,-0.3949475565676904
ABC,NDC-substances,contact-high-school,1.3149893580660719,0.9816716110575596,-0.05818732751788977,0.24152546079096865,1.014607756018053,0.04637539537125879,0.3525534620016668,0.10456272288914856
ABC,NDC-substances,email-Enron,1.80346655331272,1.6113750647584473,0.7609216117805115,0.7368237084400365,1.3593272252656692,0.44722113669094343,0.7379964501299772,-0.3137004750895681
ABC,NDC-substances,email-Eu,1.6725121109900603,1.7531567943334552,1.1199155851999025,0.8221471333092745,1.1614254648384539,0.2400335431889936,0.7191609008690615,-0.8798820420109089
ABC,NDC-substances,NDC-classes,4.08325149712881,2.3943652744677486,0.45223857858050553,0.8094065357579454,2.91416195619726,0.6208257607203852,0.9031321508654818,0.16858718213987967
ABC,NDC-substances,DAWN,1.0417909408473682,1.0879422516524195,2.104337683461311,0.9466010513600475,1.07950728272554,1.9025004250543698,0.9595440168176367,-0.201837258406941
ABC,NDC-substances,congress-bills,1.066851977621039,1.0889309273691057,1.3302662170029538,0.8105180708438249,1.0634376179027163,0.9489265712126341,0.8896350457205828,-0.38133964579031965
ABC,NDC-substances,tags-math-sx,1.1319030898951705,1.177776428513734,1.3477806217808932,0.950655911824676,1.1554662951792547,1.1786402828228735,0.9538453126774237,-0.16914033895801972
ABC,NDC-substances,tags-ask-ubuntu,1.1923896562998082,1.2539776423776625,1.3201210879127483,0.9599422005648593,1.2509552549188074,1.304411368809424,0.9646022441039968,-0.015709719103324193
ABC,DAWN,contact-primary-school,1.1318799492854903,1.0355869360623962,0.26984341634343884,0.7317113304212409,1.0317063093205996,0.24041796719198455,0.5985151682774151,-0.029425449151454286
ABC,DAWN,contact-high-school,1.3149893580660719,0.9875734893852111,-0.03945057284183668,0.32515464312920433,1.032468790772063,0.10307900867321518,0.33873804322090745,0.14252958151505185
ABC,DAWN,email-Enron,1.80346655331272,1.1563468621324935,0.19459038025648986,0.5916795765600754,1.6286597512187504,0.782434251465434,0.6580320728090857,0.5878438712089441
ABC,DAWN,email-Eu,1.6725121109900603,1.3550475330706553,0.5279422143758284,0.8525547993138957,1.3562726818061899,0.5297639640744783,0.7287324730248886,0.0018217496986498993
ABC,DAWN,NDC-classes,4.08325149712881,2.0615118345064793,0.34428324627263845,0.7390878969344092,2.1421600946641006,0.3704401329984611,0.8080011487513787,0.02615688672582267
ABC,DAWN,NDC-substances,1.9382074303228396,1.6562614586056101,0.6994843969417177,0.9377408902354707,1.689092580153837,0.7344778541315948,0.9428110733500856,0.03499345718987712
ABC,DAWN,congress-bills,1.066851977621039,1.0387010000455918,0.5789058367872763,0.9003381658464885,1.0584010553915184,0.8735875507314685,0.8834723872487074,0.2946817139441923
ABC,DAWN,tags-math-sx,1.1319030898951705,1.1013885634597784,0.7686595025208022,0.9666501796415963,1.0726391537380553,0.5507009259281567,0.9200687327816411,-0.2179585765926455
ABC,DAWN,tags-ask-ubuntu,1.1923896562998082,1.158630646761465,0.8245279388319342,0.9718827452802824,1.12513402635305,0.6504197198525522,0.940719816475232,-0.174108218979382
ABC,congress-bills,contact-primary-school,1.1318799492854903,1.0301325641291106,0.22848480221872386,0.7480440706828866,1.0117333416864225,0.08896986805039217,0.4993176430770065,-0.1395149341683317
ABC,congress-bills,contact-high-school,1.3149893580660719,0.9844719656423693,-0.04929701261327559,0.34069391440142016,1.0179847370386008,0.05709633223490794,0.378711169093231,0.10639334484818352
ABC,congress-bills,email-Enron,1.80346655331272,1.095752725334545,0.11917450071786208,0.4854417395939455,1.0789319058891127,0.09823919311099354,0.21376611463411455,-0.020935307606868542
ABC,congress-bills,email-Eu,1.6725121109900603,1.3140155863352876,0.4669292659622136,0.7816960257580661,1.3669625631506457,0.5456594121560279,0.8129734395645191,0.07873014619381424
ABC,congress-bills,NDC-classes,4.08325149712881,2.290529682600421,0.41856127656215847,0.7678660922720661,1.3877106104824102,0.12574731929700014,0.5026520807638076,-0.29281395726515835
ABC,congress-bills,NDC-substances,1.9382074303228396,1.6366649906785844,0.6785972590938726,0.9181880472962233,1.7282737581101262,0.7762395975264503,0.919265928998805,0.09764233843257775
ABC,congress-bills,DAWN,1.0417909408473682,1.035157589100815,0.8412729741888292,0.9640904675617702,1.089042903047992,2.1306747644950295,0.8923650795935277,1.2894017903062003
ABC,congress-bills,tags-math-sx,1.1319030898951705,1.0814557160755982,0.6175421374915085,0.9438659588445943,1.07267321031066,0.5509591198236277,0.8536742055670398,-0.06658301766788088
ABC,congress-bills,tags-ask-ubuntu,1.1923896562998082,1.125312275285598,0.6513462194158662,0.9510157438989477,1.0891488692359514,0.4633766229980022,0.8698373170453118,-0.18796959641786404
ABC,tags-math-sx,contact-primary-school,1.1318799492854903,1.0428001096979513,0.3245384148980735,0.7725637169190759,1.0429899337524318,0.32597778498813546,0.6907172698156933,0.0014393700900619533
ABC,tags-math-sx,contact-high-school,1.3149893580660719,0.9875431102934622,-0.03954701766122795,0.34080760748854305,1.009173087028525,0.029121895053358566,0.29621519915995437,0.06866891271458651
ABC,tags-math-sx,email-Enron,1.80346655331272,1.0350167907289365,0.04358213865227004,0.477062883742821,1.3374519864713739,0.4199950639887221,0.69006089501877,0.37641292533645204
ABC,tags-math-sx,email-Eu,1.6725121109900603,1.2648250231131866,0.39378476429713055,0.8212026474137837,1.3625742653930755,0.5391341798429475,0.7569373033299677,0.14534941554581698
ABC,tags-math-sx,NDC-classes,4.08325149712881,1.8542110813934247,0.2770487850857721,0.6866253631602053,1.7133086866566254,0.23134949819074888,0.6858777866591174,-0.0456992868950232
ABC,tags-math-sx,NDC-substances,1.9382074303228396,1.619809526299316,0.6606316537975381,0.9182515862942529,1.8457004923829088,0.9014003354161255,0.958885023916471,0.24076868161858744
ABC,tags-math-sx,DAWN,1.0417909408473682,0.9957529203778155,-0.10162680083456344,0.9722056564527816,1.0434531771355113,1.0397750386672087,0.9776807509553592,1.1414018395017722
ABC,tags-math-sx,congress-bills,1.066851977621039,1.0222333024619699,0.3325750898201224,0.849141050421359,1.0594073207751291,0.8886396915868203,0.8374175858002739,0.5560646017666979
ABC,tags-math-sx,tags-ask-ubuntu,1.1923896562998082,1.1739493450895475,0.9041512336737874,0.9772635737473032,1.2048035245925297,1.0645246139084343,0.9838193291876435,0.16037338023464698
ABC,tags-ask-ubuntu,contact-primary-school,1.1318799492854903,1.0370433813269526,0.28088713657875364,0.7677372333677182,1.021037806048549,0.15952240020207237,0.6260979016381518,-0.12136473637668127
ABC,tags-ask-ubuntu,contact-high-school,1.3149893580660719,0.9873864682136538,-0.04004431090557784,0.3473597396892222,1.0192135710609185,0.06099752442077188,0.30935044701825126,0.10104183532634972
ABC,tags-ask-ubuntu,email-Enron,1.80346655331272,1.0822316018598612,0.10234601741767285,0.5361389433886615,1.27508044525614,0.3423670146840262,0.6889722498621895,0.24002099726635334
ABC,tags-ask-ubuntu,email-Eu,1.6725121109900603,1.2994829883177001,0.44531984394571966,0.8495237911645995,1.3782520274979775,0.5624464174200843,0.8247709933096342,0.11712657347436461
ABC,tags-ask-ubuntu,NDC-classes,4.08325149712881,1.8802865293929536,0.2855059116042578,0.7133208788016082,1.9318773765966013,0.3022385223730161,0.7590580943702606,0.016732610768758316
ABC,tags-ask-ubuntu,NDC-substances,1.9382074303228396,1.621204761763872,0.6621187827835833,0.9300922192626624,1.8566621553430593,0.9130839595336393,0.9620585411821598,0.25096517675005603
ABC,tags-ask-ubuntu,DAWN,1.0417909408473682,0.999690674034634,-0.007401746864129669,0.9726470079492648,1.0346249618608332,0.8285279335369088,0.9738219403405398,0.8359296804010384
ABC,tags-ask-ubuntu,congress-bills,1.066851977621039,1.0147118542078226,0.22006610322314002,0.8227557143739141,1.038506465888379,0.5759959130402829,0.8402367456749941,0.35592980981714284
ABC,tags-ask-ubuntu,tags-math-sx,1.1319030898951705,1.1001394287481079,0.75918940813057,0.9736126240458194,1.108880076282947,0.8254550850133909,0.9829601379505061,0.06626567688282092
